연도,노선명,역명,승차총승객수,하차총승객수
2024,2호선,대림,25919,26365
2024,2호선,신도림,55709,54230
2024,2호선,문래,25378,26054
2024,2호선,영등포구청,24864,25299
2024,2호선,당산,19579,23239
2024,2호선,합정,34081,38333
2024,2호선,홍대입구,71321,79150
2024,2호선,이대,20296,20721
2024,2호선,아현,12689,11730
2024,2호선,충정로,10712,11473
2024,2호선,신설동,4430,4146
2024,2호선,양천구청,7362,7959
2024,2호선,용두,3138,3109
2024,2호선,시청,9803,7715
2024,2호선,신당,11442,11906
2024,2호선,상왕십리,9520,8665
2024,2호선,왕십리,11573,10419
2024,2호선,한양대,4424,4165
2024,2호선,성수,29042,32625
2024,2호선,건대입구,31147,32466
2024,2호선,구의,16983,15322
2024,2호선,잠실나루,7006,6724
2024,2호선,잠실,63105,62048
2024,2호선,삼성,24620,23729
2024,2호선,강남,48840,49105
2024,2호선,교대,13391,16330
2024,2호선,방배,8711,8531
2024,2호선,사당,27636,30261
2024,2호선,봉천,16962,14297
2024,2호선,신림,41698,36234
2024,2호선,신대방,19083,16595
2024,2호선,구로디지털단지,32225,30064
2024,2호선,대림,18477,19072
2024,2호선,신도림,34404,33668
2024,2호선,문래,10453,10870
2024,2호선,영등포구청,10604,10644
2024,2호선,당산,10572,11137
2024,2호선,합정,25843,29155
2024,2호선,홍대입구,73109,82232
2024,2호선,이대,11223,10975
2024,2호선,아현,7679,6633
2024,2호선,충정로,4638,4643
2024,2호선,용답,2408,1999
2024,2호선,신설동,3399,3222
2024,2호선,양천구청,4163,3978
2024,2호선,용두,2076,1994
2024,2호선,시청,8861,6653
2024,2호선,신당,8753,9021
2024,2호선,상왕십리,7022,6338
2024,2호선,왕십리,8281,7591
2024,2호선,한양대,2376,2171
2024,2호선,성수,24813,28314
2024,2호선,건대입구,23957,24408
2024,2호선,구의,11440,10293
2024,2호선,잠실나루,5045,4858
2024,2호선,잠실,53314,51669
2024,2호선,삼성,20963,20154
2024,2호선,강남,27934,27953
2024,2호선,교대,7824,9333
2024,2호선,방배,5540,5443
2024,2호선,사당,19554,20270
2024,2호선,봉천,12112,10360
2024,2호선,신림,31228,27121
2024,2호선,신대방,14409,12574
2024,2호선,구로디지털단지,22952,21278
2024,2호선,대림,15588,16215
2024,2호선,신도림,25067,24380
2024,2호선,문래,7200,7564
2024,2호선,영등포구청,7170,6907
2024,2호선,당산,7596,7869
2024,2호선,합정,19022,20689
2024,2호선,홍대입구,61243,65946
2024,2호선,이대,7846,7581
2024,2호선,아현,5442,4794
2024,2호선,충정로,3383,3504
2024,2호선,용답,1925,1563
2024,2호선,신설동,3108,2916
2024,2호선,양천구청,3132,3112
2024,2호선,용두,1462,1370
2024,2호선,당산,6122,6184
2024,2호선,합정,13635,14864
2024,2호선,홍대입구,49964,53765
2024,2호선,이대,6061,6118
2024,2호선,아현,4314,3807
2024,2호선,충정로,2683,2722
2024,2호선,용답,1497,1374
2024,2호선,신설동,1831,1608
2024,2호선,양천구청,2617,2634
2024,2호선,용두,1072,1050
2024,2호선,시청,7892,5590
2024,2호선,신당,6707,6760
2024,2호선,상왕십리,5347,4891
2024,2호선,왕십리,6638,5929
2024,2호선,한양대,2018,1813
2024,2호선,성수,18431,21152
2024,2호선,건대입구,19268,19577
2024,2호선,구의,9006,8234
2024,2호선,잠실나루,4027,3901
2024,2호선,잠실,47372,45780
2024,2호선,삼성,16415,15494
2024,2호선,강남,21607,21384
2024,2호선,교대,6189,7118
2024,2호선,방배,3719,3723
2024,2호선,사당,14565,15687
2024,2호선,봉천,9186,7862
2024,2호선,신림,24622,21932
2024,2호선,신대방,11641,10413
2024,2호선,구로디지털단지,17909,16879
2024,2호선,대림,12744,13664
2024,2호선,신도림,18457,18585
2024,2호선,문래,5600,5702
2024,2호선,영등포구청,5595,5582
2024,2호선,용두,678,707
2024,2호선,양천구청,2316,2472
2024,2호선,신설동,1311,1187
2024,2호선,용답,1355,1391
2024,2호선,충정로,2493,2536
2024,2호선,아현,3791,3761
2024,2호선,이대,5140,6141
2024,2호선,홍대입구,39268,45514
2024,2호선,합정,11288,13275
2024,2호선,당산,5766,6076
2024,2호선,영등포구청,4270,4748
2024,2호선,문래,4559,5027
2024,2호선,신도림,16508,17223
2024,2호선,대림,11498,12684
2024,2호선,구로디지털단지,16033,17543
2024,2호선,신대방,10708,11640
2024,2호선,신림,21622,24889
2024,2호선,봉천,7939,8597
2024,2호선,사당,13677,14461
2024,2호선,방배,3152,3271
2024,2호선,교대,4769,5705
2024,2호선,강남,15768,16225
2024,2호선,삼성,15821,14241
2024,2호선,잠실,41370,39233
2024,2호선,잠실나루,3572,3762
2024,2호선,구의,7966,8607
2024,2호선,건대입구,17160,19951
2024,2호선,성수,11944,14331
2024,2호선,한양대,1680,1807
2024,2호선,왕십리,5783,5931
2024,2호선,상왕십리,4873,5315
2024,2호선,신당,5611,6302
2024,2호선,시청,7669,5943
2024,2호선,홍대입구,51420,55307
2024,2호선,합정,16555,18226
2024,2호선,당산,7400,7471
2024,2호선,영등포구청,6522,7318
2024,2호선,문래,6716,7342
2024,2호선,신도림,22025,22612
2024,2호선,대림,13508,13865
2024,2호선,구로디지털단지,20977,22505
2024,2호선,신대방,12516,13775
2024,2호선,신림,26683,30958
2024,2호선,봉천,10155,11321
2024,2호선,사당,19118,21122
2024,2호선,방배,4928,5263
2024,2호선,교대,8077,10000
2024,2호선,강남,25994,26067
2024,2호선,삼성,17709,16736
2024,2호선,잠실,49462,46154
2024,2호선,잠실나루,5200,5201
2024,2호선,구의,10081,11313
2024,2호선,건대입구,21615,24910
2024,2호선,성수,19338,21818
2024,2호선,한양대,2363,3139
2024,2호선,시청,7125,5801
2024,2호선,왕십리,7356,8216
2024,2호선,상왕십리,5960,6468
2024,2호선,신당,7056,8252
2024,2호선,용두,992,1046
2024,2호선,양천구청,2817,2926
2024,2호선,신설동,1704,1810
2024,2호선,용답,1499,1832
2024,2호선,충정로,3198,3498
2024,2호선,아현,4660,4988
2024,2호선,이대,6310,9010
2024,2호선,봉천,24240,23192
2024,2호선,신림,53650,53732
2024,2호선,신대방,25006,24631
2024,2호선,구로디지털단지,57468,57612
2024,2호선,대림,24081,24386
2024,2호선,신도림,50309,49127
2024,2호선,문래,23246,23544
2024,2호선,영등포구청,22801,23382
2024,2호선,당산,18351,21713
2024,2호선,합정,29481,31874
2024,2호선,홍대입구,62684,67847
2024,2호선,이대,18660,21934
2024,2호선,아현,11481,10945
2024,2호선,충정로,10224,10725
2024,2호선,용답,3136,3335
2024,2호선,신설동,3248,3304
2024,2호선,양천구청,6900,7291
2024,2호선,용두,2416,2468
2024,2호선,시청,26107,25170
2024,2호선,신당,14330,15162
2024,2호선,상왕십리,14786,14824
2024,2호선,왕십리,15978,14068
2024,2호선,한양대,15493,17533
2024,2호선,성수,41022,44615
2024,2호선,건대입구,33757,36172
2024,2호선,구의,25236,25034
2024,2호선,잠실나루,15765,15257
2024,2호선,잠실,73058,73294
2024,2호선,삼성,49477,50027
2024,2호선,강남,78349,77169
2024,2호선,교대,31811,37285
2024,2호선,방배,19204,19962
2024,2호선,사당,38992,44140
2024,2호선,성수,44791,47745
2024,2호선,상왕십리,15523,15657
2024,2호선,왕십리,17455,15806
2024,2호선,한양대,14192,15034
2024,2호선,용답,3194,3257
2024,2호선,시청,29013,26977
2024,2호선,용두,2593,2565
2024,2호선,양천구청,7008,7588
2024,2호선,신설동,3717,3543
2024,2호선,충정로,11004,11581
2024,2호선,아현,11642,11091
2024,2호선,이대,18970,20878
2024,2호선,홍대입구,69627,76547
2024,2호선,합정,32556,36486
2024,2호선,당산,18666,22140
2024,2호선,영등포구청,24254,24696
2024,2호선,문래,24871,25691
2024,2호선,신도림,52847,51797
2024,2호선,대림,23998,24570
2024,2호선,구로디지털단지,59975,59851
2024,2호선,신대방,25609,24945
2024,2호선,신림,56164,55529
2024,2호선,봉천,25346,23719
2024,2호선,사당,42386,45878
2024,2호선,방배,18117,18684
2024,2호선,교대,33818,39935
2024,2호선,강남,86308,85132
2024,2호선,삼성,56145,55650
2024,2호선,잠실,78172,77795
2024,2호선,건대입구,35996,38751
2024,2호선,잠실나루,16075,15416
2024,2호선,구의,26843,26201
2024,2호선,신당,15847,16797
2024,2호선,구의,19258,18063
2024,2호선,용두,1837,1826
2024,2호선,양천구청,4556,4577
2024,2호선,신설동,2953,2878
2024,2호선,용답,2411,2150
2024,2호선,충정로,6499,6931
2024,2호선,아현,8474,7239
2024,2호선,이대,12974,13641
2024,2호선,홍대입구,83072,96561
2024,2호선,합정,32235,37649
2024,2호선,당산,13687,15125
2024,2호선,영등포구청,14255,15078
2024,2호선,문래,14653,15875
2024,2호선,신도림,45896,46117
2024,2호선,대림,18787,19411
2024,2호선,구로디지털단지,37546,36874
2024,2호선,신대방,20385,18744
2024,2호선,신림,46094,44343
2024,2호선,봉천,18278,16668
2024,2호선,사당,35862,38936
2024,2호선,방배,10577,10551
2024,2호선,교대,16740,20677
2024,2호선,강남,61522,61583
2024,2호선,삼성,34681,33986
2024,2호선,잠실,75063,73254
2024,2호선,잠실나루,8934,8656
2024,2호선,건대입구,35871,38989
2024,2호선,성수,33546,39018
2024,2호선,한양대,6887,7298
2024,2호선,왕십리,13425,13189
2024,2호선,상왕십리,10537,9859
2024,2호선,신당,11974,13351
2024,2호선,시청,12657,10536
2024,2호선,건대입구,29070,29284
2024,2호선,용두,1511,1462
2024,2호선,양천구청,3684,3759
2024,2호선,홍대입구,71905,74183
2024,2호선,합정,27078,28031
2024,2호선,당산,10738,11325
2024,2호선,영등포구청,9660,10047
2024,2호선,문래,9821,10400
2024,2호선,신도림,36140,35791
2024,2호선,대림,17093,16948
2024,2호선,구로디지털단지,27969,26797
2024,2호선,신대방,17118,16413
2024,2호선,신림,37062,35806
2024,2호선,봉천,14040,13210
2024,2호선,사당,27152,28932
2024,2호선,방배,7955,8176
2024,2호선,교대,11105,13265
2024,2호선,강남,37300,36224
2024,2호선,삼성,27873,26439
2024,2호선,잠실,59827,55357
2024,2호선,잠실나루,6329,6345
2024,2호선,구의,13783,13359
2024,2호선,신설동,3488,3346
2024,2호선,용답,2015,1986
2024,2호선,충정로,4482,4905
2024,2호선,아현,6298,6053
2024,2호선,이대,9437,10676
2024,2호선,성수,29164,33509
2024,2호선,시청,9675,7661
2024,2호선,신당,10051,10556
2024,2호선,상왕십리,8024,7981
2024,2호선,왕십리,10300,9639
2024,2호선,한양대,4381,4881
2024,2호선,용답,3364,3383
2024,2호선,시청,29492,28354
2024,2호선,신당,15772,16051
2024,2호선,상왕십리,16144,15937
2024,2호선,왕십리,16883,14615
2024,2호선,한양대,16832,18897
2024,2호선,성수,47304,51836
2024,2호선,건대입구,37077,38143
2024,2호선,구의,27749,26964
2024,2호선,잠실나루,17828,17386
2024,2호선,잠실,75767,74973
2024,2호선,삼성,59609,61377
2024,2호선,강남,87142,86133
2024,2호선,교대,36171,43062
2024,2호선,방배,20227,20896
2024,2호선,사당,42751,46343
2024,2호선,봉천,27080,25417
2024,2호선,신림,59068,56795
2024,2호선,신대방,27577,26544
2024,2호선,구로디지털단지,64030,63674
2024,2호선,대림,26625,27148
2024,2호선,신도림,53452,51530
2024,2호선,문래,26591,27075
2024,2호선,영등포구청,25352,26049
2024,2호선,당산,20438,24250
2024,2호선,합정,31945,33908
2024,2호선,홍대입구,67717,70671
2024,2호선,이대,20040,22757
2024,2호선,아현,12170,11314
2024,2호선,충정로,11370,11975
2024,2호선,신설동,3849,3857
2024,2호선,양천구청,7672,8114
2024,2호선,용두,2800,2875
2024,2호선,용두,2916,2937
2024,2호선,양천구청,7881,8285
2024,2호선,신설동,3810,3638
2024,2호선,충정로,11978,12516
2024,2호선,아현,12687,12000
2024,2호선,이대,20598,23196
2024,2호선,홍대입구,67328,71166
2024,2호선,합정,32442,34695
2024,2호선,당산,21155,24910
2024,2호선,영등포구청,25830,26454
2024,2호선,문래,26134,26607
2024,2호선,신도림,56112,54129
2024,2호선,대림,26539,26905
2024,2호선,구로디지털단지,65080,64491
2024,2호선,신대방,28143,27116
2024,2호선,신림,59680,57881
2024,2호선,봉천,27168,25615
2024,2호선,사당,45692,49022
2024,2호선,방배,22163,22810
2024,2호선,교대,36962,44005
2024,2호선,강남,88650,87381
2024,2호선,삼성,60091,62228
2024,2호선,잠실,80830,80410
2024,2호선,잠실나루,18249,17729
2024,2호선,구의,28598,27630
2024,2호선,건대입구,37720,39316
2024,2호선,성수,47521,52955
2024,2호선,한양대,18304,19987
2024,2호선,왕십리,17299,14618
2024,2호선,상왕십리,16535,16193
2024,2호선,신당,16189,16647
2024,2호선,시청,31032,29771
2024,2호선,용답,3490,3511
2024,2호선,시청,30970,29844
2024,2호선,신당,16520,16877
2024,2호선,상왕십리,16522,16226
2024,2호선,왕십리,17861,15152
2024,2호선,한양대,17447,19049
2024,2호선,성수,48836,53435
2024,2호선,건대입구,38192,39539
2024,2호선,구의,28300,27256
2024,2호선,잠실나루,18391,17623
2024,2호선,잠실,82003,81375
2024,2호선,삼성,60448,62246
2024,2호선,강남,88471,87275
2024,2호선,교대,37377,44549
2024,2호선,방배,21222,22041
2024,2호선,사당,46119,48810
2024,2호선,봉천,27427,25697
2024,2호선,신림,60695,59078
2024,2호선,신대방,27932,27105
2024,2호선,구로디지털단지,64994,64217
2024,2호선,대림,26638,27047
2024,2호선,신도림,56444,54748
2024,2호선,문래,26353,26830
2024,2호선,영등포구청,25867,26777
2024,2호선,당산,21216,24958
2024,2호선,합정,33675,36214
2024,2호선,홍대입구,69200,74323
2024,2호선,이대,20563,23330
2024,2호선,아현,12866,11931
2024,2호선,충정로,11744,12551
2024,2호선,용답,3444,3447
2024,2호선,신설동,3798,3762
2024,2호선,양천구청,7865,8345
2024,2호선,용두,2788,2783
2024,2호선,시청,31392,30223
2024,2호선,신당,16740,17290
2024,2호선,상왕십리,16418,16188
2024,2호선,왕십리,17912,15347
2024,2호선,한양대,17085,18862
2024,2호선,성수,50226,55335
2024,2호선,건대입구,38171,39356
2024,2호선,구의,28523,27417
2024,2호선,잠실나루,17835,17201
2024,2호선,잠실,82552,82043
2024,2호선,삼성,59802,62166
2024,2호선,강남,89000,87770
2024,2호선,교대,37462,44841
2024,2호선,방배,21224,22148
2024,2호선,사당,47369,50077
2024,2호선,봉천,27682,25656
2024,2호선,신림,60426,58610
2024,2호선,신대방,27881,26668
2024,2호선,구로디지털단지,64984,64707
2024,2호선,대림,26034,26508
2024,2호선,신도림,55638,54411
2024,2호선,문래,26418,27003
2024,2호선,영등포구청,25800,26467
2024,2호선,당산,21300,25102
2024,2호선,합정,34440,36938
2024,2호선,홍대입구,70068,76093
2024,2호선,이대,20713,23202
2024,2호선,아현,12754,11907
2024,2호선,충정로,11832,12470
2024,2호선,용답,3454,3454
2024,2호선,신설동,3745,3827
2024,2호선,양천구청,7751,8262
2024,2호선,용두,2870,2961
2024,2호선,시청,31481,30375
2024,2호선,신당,17456,18472
2024,2호선,상왕십리,17240,16388
2024,2호선,왕십리,18935,16664
2024,2호선,한양대,16041,16848
2024,2호선,성수,54356,60377
2024,2호선,건대입구,41599,44508
2024,2호선,구의,29311,27989
2024,2호선,잠실나루,17519,16774
2024,2호선,잠실,91772,90930
2024,2호선,삼성,62035,62662
2024,2호선,강남,94633,94921
2024,2호선,교대,38337,46968
2024,2호선,방배,20108,20632
2024,2호선,사당,50687,55001
2024,2호선,봉천,27981,25276
2024,2호선,신림,62678,60773
2024,2호선,신대방,28636,27064
2024,2호선,구로디지털단지,65936,65335
2024,2호선,대림,26873,27811
2024,2호선,신도림,58620,57887
2024,2호선,문래,27371,28547
2024,2호선,영등포구청,26134,26991
2024,2호선,당산,22190,25699
2024,2호선,합정,38069,43027
2024,2호선,홍대입구,79628,91398
2024,2호선,이대,20967,22626
2024,2호선,아현,13275,12094
2024,2호선,충정로,11649,12589
2024,2호선,용답,3657,3546
2024,2호선,신설동,4179,4175
2024,2호선,양천구청,7887,8335
2024,2호선,용두,3065,3100
2024,2호선,아현,9599,8577
2024,2호선,용답,2670,2414
2024,2호선,시청,17470,15346
2024,2호선,신당,14167,15304
2024,2호선,상왕십리,11582,10884
2024,2호선,왕십리,15029,14152
2024,2호선,한양대,7739,7943
2024,2호선,성수,41689,47744
2024,2호선,건대입구,42558,42766
2024,2호선,구의,20347,18965
2024,2호선,잠실나루,9775,9322
2024,2호선,잠실,83154,80429
2024,2호선,삼성,37298,37127
2024,2호선,강남,63756,63554
2024,2호선,교대,21603,24263
2024,2호선,방배,12483,12367
2024,2호선,사당,43196,47609
2024,2호선,봉천,20458,18540
2024,2호선,신림,50953,48178
2024,2호선,신대방,22424,21123
2024,2호선,구로디지털단지,40704,39877
2024,2호선,대림,21382,22072
2024,2호선,신도림,52603,52894
2024,2호선,문래,15893,17483
2024,2호선,영등포구청,15804,16433
2024,2호선,당산,16738,17798
2024,2호선,합정,34819,39833
2024,2호선,홍대입구,85635,97289
2024,2호선,이대,15409,16073
2024,2호선,충정로,7384,8020
2024,2호선,신설동,4087,4007
2024,2호선,양천구청,5483,5261
2024,2호선,용두,2204,2091
2024,2호선,시청,10752,8804
2024,2호선,신당,9840,10373
2024,2호선,상왕십리,8205,8139
2024,2호선,왕십리,10264,9904
2024,2호선,한양대,3563,3972
2024,2호선,성수,31591,35633
2024,2호선,건대입구,29021,29512
2024,2호선,구의,13798,13526
2024,2호선,잠실나루,6327,6431
2024,2호선,잠실,58605,55079
2024,2호선,삼성,31085,29159
2024,2호선,강남,36971,36158
2024,2호선,교대,13497,14517
2024,2호선,방배,8398,8272
2024,2호선,사당,27928,29666
2024,2호선,봉천,14542,14011
2024,2호선,신림,37960,36726
2024,2호선,신대방,17594,16725
2024,2호선,구로디지털단지,28799,27840
2024,2호선,대림,17882,18153
2024,2호선,신도림,36550,35930
2024,2호선,문래,10773,11200
2024,2호선,영등포구청,10912,11047
2024,2호선,당산,11006,11707
2024,2호선,합정,25852,26586
2024,2호선,홍대입구,66376,67423
2024,2호선,이대,9560,10737
2024,2호선,아현,6801,6534
2024,2호선,충정로,5155,5507
2024,2호선,용답,2020,1980
2024,2호선,신설동,3638,3626
2024,2호선,양천구청,3746,3807
2024,2호선,용두,1436,1453
2024,2호선,신도림,54476,53459
2024,2호선,문래,26061,27150
2024,2호선,영등포구청,25472,26224
2024,2호선,시청,29522,28588
2024,2호선,신당,16138,16682
2024,2호선,상왕십리,16105,15631
2024,2호선,왕십리,17545,15373
2024,2호선,한양대,16452,18546
2024,2호선,성수,46459,51541
2024,2호선,건대입구,38461,40597
2024,2호선,당산,20948,24672
2024,2호선,용두,2795,2888
2024,2호선,양천구청,7707,8072
2024,2호선,신설동,3637,3483
2024,2호선,용답,3377,3413
2024,2호선,충정로,11247,11958
2024,2호선,아현,12447,11493
2024,2호선,이대,20203,22752
2024,2호선,홍대입구,68250,74867
2024,2호선,합정,32775,36011
2024,2호선,구의,27894,26643
2024,2호선,잠실나루,18138,17326
2024,2호선,잠실,78647,78186
2024,2호선,삼성,55978,58043
2024,2호선,강남,88541,88580
2024,2호선,교대,35691,42808
2024,2호선,방배,20242,21025
2024,2호선,사당,44541,48285
2024,2호선,봉천,27400,25203
2024,2호선,신림,59619,57826
2024,2호선,신대방,27610,26081
2024,2호선,구로디지털단지,64958,64689
2024,2호선,대림,27149,27435
2024,2호선,삼성,25651,25201
2024,2호선,강남,47850,47270
2024,2호선,교대,14806,17755
2024,2호선,방배,8786,9159
2024,2호선,사당,29697,31545
2024,2호선,봉천,16798,15745
2024,2호선,신림,41082,40428
2024,2호선,신대방,18534,17977
2024,2호선,구로디지털단지,33291,32669
2024,2호선,대림,18103,18626
2024,2호선,신도림,33663,33306
2024,2호선,문래,11427,11953
2024,2호선,영등포구청,11460,11905
2024,2호선,당산,11775,12946
2024,2호선,합정,24345,25966
2024,2호선,홍대입구,68567,72884
2024,2호선,이대,12416,13650
2024,2호선,아현,8690,7884
2024,2호선,충정로,5523,5445
2024,2호선,용답,2176,2211
2024,2호선,신설동,2395,2236
2024,2호선,양천구청,4221,4279
2024,2호선,용두,1681,1704
2024,2호선,시청,19345,18632
2024,2호선,신당,11638,12650
2024,2호선,상왕십리,9655,9610
2024,2호선,왕십리,12109,11541
2024,2호선,한양대,5733,6465
2024,2호선,성수,31272,35104
2024,2호선,건대입구,31442,31979
2024,2호선,구의,17079,16569
2024,2호선,잠실나루,10590,10390
2024,2호선,잠실,62853,60660
2024,2호선,시청,31868,29667
2024,2호선,신당,16869,17700
2024,2호선,상왕십리,16333,15829
2024,2호선,왕십리,18142,16011
2024,2호선,한양대,16591,18480
2024,2호선,성수,48056,52796
2024,2호선,건대입구,39682,42177
2024,2호선,구의,28243,27207
2024,2호선,잠실나루,18372,17608
2024,2호선,잠실,84673,84046
2024,2호선,삼성,58894,60303
2024,2호선,강남,88677,88834
2024,2호선,교대,35599,42638
2024,2호선,방배,20670,21351
2024,2호선,사당,45270,50128
2024,2호선,봉천,27326,25110
2024,2호선,신림,60863,58961
2024,2호선,신대방,27795,26600
2024,2호선,구로디지털단지,64393,64123
2024,2호선,대림,26836,27176
2024,2호선,신도림,55803,54971
2024,2호선,문래,25694,26596
2024,2호선,영등포구청,25437,26268
2024,2호선,당산,21180,24901
2024,2호선,합정,33664,37923
2024,2호선,홍대입구,73134,81247
2024,2호선,이대,21143,23441
2024,2호선,아현,12729,11848
2024,2호선,충정로,11452,12092
2024,2호선,용답,3505,3424
2024,2호선,신설동,3974,3776
2024,2호선,양천구청,7958,8336
2024,2호선,용두,2866,2839
2024,2호선,용두,1768,1763
2024,2호선,양천구청,4169,4148
2024,2호선,신설동,2864,2568
2024,2호선,용답,2218,2031
2024,2호선,충정로,5282,5579
2024,2호선,아현,7335,6745
2024,2호선,이대,11037,12229
2024,2호선,홍대입구,77884,83863
2024,2호선,합정,28255,30577
2024,2호선,당산,12043,12846
2024,2호선,영등포구청,11677,12146
2024,2호선,문래,10904,11638
2024,2호선,신도림,35917,35400
2024,2호선,대림,17451,17834
2024,2호선,구로디지털단지,31911,30951
2024,2호선,신대방,18433,17726
2024,2호선,신림,40152,38867
2024,2호선,봉천,16132,14820
2024,2호선,사당,30458,33725
2024,2호선,방배,8018,8018
2024,2호선,교대,12916,15880
2024,2호선,강남,41852,41398
2024,2호선,삼성,28949,28071
2024,2호선,잠실,70307,67333
2024,2호선,잠실나루,7549,7570
2024,2호선,구의,17037,16324
2024,2호선,건대입구,33691,33833
2024,2호선,성수,38312,42853
2024,2호선,한양대,4813,5070
2024,2호선,왕십리,11301,10703
2024,2호선,상왕십리,9336,9066
2024,2호선,신당,11697,12591
2024,2호선,시청,16237,12941
2024,2호선,시청,29531,27758
2024,2호선,신당,16523,17265
2024,2호선,상왕십리,15424,14960
2024,2호선,왕십리,17871,15880
2024,2호선,한양대,14400,15706
2024,2호선,성수,54009,59962
2024,2호선,건대입구,42626,43622
2024,2호선,구의,27088,26132
2024,2호선,잠실나루,16590,15896
2024,2호선,잠실,91150,90305
2024,2호선,삼성,56023,56319
2024,2호선,강남,87383,86282
2024,2호선,교대,33272,40030
2024,2호선,방배,17514,17862
2024,2호선,사당,43243,48115
2024,2호선,봉천,25870,23912
2024,2호선,신림,59071,57812
2024,2호선,신대방,27153,25685
2024,2호선,구로디지털단지,59481,58933
2024,2호선,대림,25762,26199
2024,2호선,신도림,52546,51603
2024,2호선,문래,24033,25084
2024,2호선,영등포구청,23753,24367
2024,2호선,당산,19605,22725
2024,2호선,합정,35697,39670
2024,2호선,홍대입구,86075,95778
2024,2호선,이대,19902,21552
2024,2호선,아현,11890,10913
2024,2호선,충정로,10196,10794
2024,2호선,용답,3335,3257
2024,2호선,신설동,4090,3815
2024,2호선,양천구청,7240,7664
2024,2호선,용두,2779,2821
2024,2호선,교대,17067,21540
2024,2호선,용두,2056,1951
2024,2호선,양천구청,5306,5442
2024,2호선,신설동,3880,3631
2024,2호선,용답,2561,2366
2024,2호선,충정로,7188,7745
2024,2호선,아현,8991,8009
2024,2호선,이대,14139,15248
2024,2호선,홍대입구,88276,103720
2024,2호선,합정,36049,42489
2024,2호선,당산,19574,20706
2024,2호선,영등포구청,16016,16820
2024,2호선,문래,15564,16877
2024,2호선,신도림,49956,50428
2024,2호선,대림,21341,22334
2024,2호선,구로디지털단지,41503,40952
2024,2호선,신대방,22420,20927
2024,2호선,신림,48707,47023
2024,2호선,봉천,19349,17687
2024,2호선,사당,39528,43374
2024,2호선,방배,11815,11495
2024,2호선,강남,59094,58899
2024,2호선,삼성,34846,34398
2024,2호선,잠실,80452,76239
2024,2호선,잠실나루,9125,8904
2024,2호선,구의,20329,18849
2024,2호선,건대입구,38596,40955
2024,2호선,성수,39981,45739
2024,2호선,한양대,6023,6497
2024,2호선,왕십리,14191,13329
2024,2호선,상왕십리,11326,10616
2024,2호선,신당,13597,14592
2024,2호선,시청,16314,14189
2024,2호선,삼성,27849,26359
2024,2호선,잠실,59043,56033
2024,2호선,잠실나루,5964,6118
2024,2호선,구의,13292,13305
2024,2호선,건대입구,28877,28669
2024,2호선,성수,30256,33154
2024,2호선,한양대,3485,3898
2024,2호선,왕십리,10157,9670
2024,2호선,상왕십리,7755,7795
2024,2호선,신당,9349,10143
2024,2호선,신설동,3493,3376
2024,2호선,양천구청,3680,3781
2024,2호선,용두,1404,1330
2024,2호선,시청,9947,8150
2024,2호선,용답,1978,2059
2024,2호선,충정로,4570,5046
2024,2호선,아현,6206,6035
2024,2호선,이대,9445,10643
2024,2호선,홍대입구,67902,67568
2024,2호선,합정,23768,24600
2024,2호선,당산,9948,10341
2024,2호선,영등포구청,9681,9872
2024,2호선,문래,9755,10434
2024,2호선,신도림,33432,33117
2024,2호선,대림,17917,18419
2024,2호선,구로디지털단지,28060,26999
2024,2호선,신대방,16781,16106
2024,2호선,신림,36465,35091
2024,2호선,봉천,13756,13163
2024,2호선,사당,26208,28423
2024,2호선,방배,7495,7566
2024,2호선,교대,10959,13216
2024,2호선,강남,34680,34289
2024,2호선,용두,2736,2791
2024,2호선,양천구청,7690,8145
2024,2호선,신설동,3740,3648
2024,2호선,용답,3354,3475
2024,2호선,충정로,11241,11825
2024,2호선,아현,12015,11312
2024,2호선,이대,19691,22355
2024,2호선,홍대입구,66475,70274
2024,2호선,합정,31250,32991
2024,2호선,당산,20541,23833
2024,2호선,영등포구청,25439,26192
2024,2호선,문래,25938,26406
2024,2호선,신도림,52799,51221
2024,2호선,대림,26986,27342
2024,2호선,구로디지털단지,63530,63285
2024,2호선,신대방,27255,26156
2024,2호선,신림,57762,55870
2024,2호선,봉천,26696,25150
2024,2호선,사당,42184,45717
2024,2호선,방배,20387,20966
2024,2호선,교대,34898,41722
2024,2호선,강남,85256,84391
2024,2호선,삼성,56246,58063
2024,2호선,잠실,77070,76615
2024,2호선,잠실나루,17832,17176
2024,2호선,구의,27408,26832
2024,2호선,건대입구,36508,37941
2024,2호선,성수,47354,51257
2024,2호선,한양대,15915,17786
2024,2호선,왕십리,16389,13869
2024,2호선,상왕십리,15911,15631
2024,2호선,신당,15935,16293
2024,2호선,시청,29311,28430
2024,2호선,왕십리,17921,15851
2024,2호선,한양대,15223,16951
2024,2호선,성수,49046,54348
2024,2호선,건대입구,40005,42591
2024,2호선,구의,28879,27758
2024,2호선,잠실나루,18322,17602
2024,2호선,잠실,86227,84834
2024,2호선,삼성,58361,60650
2024,2호선,강남,90386,90285
2024,2호선,교대,36680,44219
2024,2호선,방배,21686,22615
2024,2호선,사당,47970,53053
2024,2호선,봉천,27623,25403
2024,2호선,신림,61424,59663
2024,2호선,신대방,28830,27297
2024,2호선,구로디지털단지,66804,66434
2024,2호선,대림,27414,27656
2024,2호선,신도림,55354,54344
2024,2호선,문래,26378,27595
2024,2호선,영등포구청,26022,26785
